ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Free_Trial_Start_Date,Free_Trial_Expiration,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count,Currency_Ex_Rate,Purchase_Amount_in_USD,Subscription_Length,  USD_per_day  ,,
16709,NED,Limited,RENEWAL,Web,16.53,EUR,12/16/18,3/17/20,Yes,No,NULL,NULL,No,Europe,Consumer,App,Yes,Yes,48,47,13,7,1,0.905187,$18.26,457, $0.04 ,,
25142,FRA,Limited,RENEWAL,Web,16.67,EUR,2/20/19,4/20/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,9,9,5,2,1,0.905187,$18.42,425, $0.04 ,,
25047,FRA,Limited,RENEWAL,Web,16.67,EUR,11/3/18,1/3/20,Yes,No,NULL,NULL,Yes,Europe,Consumer,App,Yes,Yes,28,0,0,0,0,0.905187,$18.42,426, $0.04 ,,
39060,EBR,Limited,RENEWAL,Web,16.67,EUR,2/28/19,4/29/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,5,0,0,0,0,0.905187,$18.42,426, $0.04 ,,
23254,EBR,Limited,RENEWAL,Web,16.67,EUR,3/18/19,5/18/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,34,0,0,0,0,0.905187,$18.42,427, $0.04 ,,
31508,EBR,Limited,RENEWAL,Web,16.81,EUR,2/27/19,4/27/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,9,8,0,2,0,0.905187,$18.57,425, $0.04 ,,
33904,FRA,Limited,RENEWAL,Web,16.81,EUR,2/19/19,4/19/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,4,0,0,0,0,0.905187,$18.57,425, $0.04 ,,
7634,FRA,Limited,RENEWAL,Web,16.81,EUR,10/1/18,12/1/19,Yes,No,NULL,NULL,No,Europe,Consumer,App,Yes,Yes,31,2,0,1,0,0.905187,$18.57,426, $0.04 ,,
14276,POL,Limited,RENEWAL,Web,16.81,EUR,10/20/18,12/20/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$18.57,426, $0.04 ,,
22062,ESC,Limited,RENEWAL,Web,16.81,EUR,10/1/18,12/1/19,Yes,No,NULL,NULL,No,Europe,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$18.57,426, $0.04 ,,
31934,ESC,Limited,RENEWAL,Web,16.81,EUR,10/4/18,12/4/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$18.57,426, $0.04 ,,
33293,ITA,Limited,RENEWAL,Web,16.81,EUR,10/14/18,12/14/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$18.57,426, $0.04 ,,
9344,EBR,Limited,RENEWAL,Web,16.81,EUR,12/21/18,2/21/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,6,2,0,2,0,0.905187,$18.57,427, $0.04 ,,
11232,EBR,Limited,RENEWAL,Web,16.81,EUR,12/19/18,2/19/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,6,0,0,0,0,0.905187,$18.57,427, $0.04 ,,
16300,EBR,Limited,RENEWAL,Web,16.81,EUR,10/10/18,12/12/19,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,150,1,0,1,0,0.905187,$18.57,428, $0.04 ,,
11979,ITA,Limited,RENEWAL,Web,16.81,EUR,2/3/19,5/3/20,Yes,No,NULL,NULL,Yes,Europe,Consumer,App,No,Yes,5,0,0,0,0,0.905187,$18.57,455, $0.04 ,,
26982,SVE,Limited,RENEWAL,Web,16.81,EUR,2/7/19,5/7/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,5,0,0,0,0,0.905187,$18.57,455, $0.04 ,,
34390,ITA,Limited,RENEWAL,Web,16.81,EUR,2/3/19,5/3/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,5,0,0,0,0,0.905187,$18.57,455, $0.04 ,,
36723,EBR,Limited,RENEWAL,Web,16.81,EUR,2/15/19,5/15/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,13,13,0,2,0,0.905187,$18.57,455, $0.04 ,,
1928,EBR,Limited,RENEWAL,Web,16.81,EUR,1/29/19,4/29/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,89,89,0,3,0,0.905187,$18.57,456, $0.04 ,,
3444,EBR,Limited,RENEWAL,Web,16.81,EUR,1/26/19,4/26/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,37,37,0,2,0,0.905187,$18.57,456, $0.04 ,,
32395,FRA,Limited,RENEWAL,Web,16.81,EUR,1/28/19,4/28/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,20,20,0,2,0,0.905187,$18.57,456, $0.04 ,,
38999,ESP,Limited,RENEWAL,Web,16.81,EUR,12/22/18,3/22/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,4,1,0,1,0,0.905187,$18.57,456, $0.04 ,,
9227,EBR,Limited,RENEWAL,Web,16.81,EUR,10/17/18,1/17/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,19,0,0,0,0,0.905187,$18.57,457, $0.04 ,,
23488,JPN,Limited,RENEWAL,Web,16.81,EUR,11/27/18,2/27/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,7,5,0,2,0,0.905187,$18.57,457, $0.04 ,,
28206,ENG,Limited,RENEWAL,Web,16.81,EUR,10/4/18,1/4/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$18.57,457, $0.04 ,,
29096,EBR,Limited,RENEWAL,Web,16.81,EUR,10/9/18,1/9/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,0,0,0,0,0.905187,$18.57,457, $0.04 ,,
13044,ITA,Limited,RENEWAL,Web,16.81,EUR,1/10/19,5/10/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$18.57,486, $0.04 ,,
19574,TUR,Limited,RENEWAL,Web,16.81,EUR,1/1/19,5/1/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,15,12,0,2,0,0.905187,$18.57,486, $0.04 ,,
34344,ESC,Limited,RENEWAL,Web,16.81,EUR,1/13/19,5/13/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,0.905187,$18.57,486, $0.04 ,,
36733,ESC,Limited,RENEWAL,Web,16.81,EUR,1/15/19,5/15/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,4,2,0,2,0,0.905187,$18.57,486, $0.04 ,,
16412,ESC,Limited,RENEWAL,Web,16.81,EUR,1/6/19,5/7/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,108,104,4,4,1,0.905187,$18.57,487, $0.04 ,,
23682,FRA,Limited,RENEWAL,Web,16.81,EUR,12/27/18,4/27/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,15,15,0,2,0,0.905187,$18.57,487, $0.04 ,,
27948,JPN,Limited,RENEWAL,Web,16.81,EUR,12/26/18,4/26/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,8,5,0,1,0,0.905187,$18.57,487, $0.04 ,,
36153,ESC,Limited,RENEWAL,Web,16.81,EUR,12/27/18,4/27/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,174,174,0,2,0,0.905187,$18.57,487, $0.04 ,,
2345,POR,Limited,RENEWAL,Web,16.81,EUR,11/23/18,4/23/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,26,26,0,2,0,0.905187,$18.57,517, $0.04 ,,
26372,ENG,Limited,RENEWAL,Web,16.81,EUR,10/11/18,3/12/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,110,110,21,3,1,0.905187,$18.57,518, $0.04 ,,
37064,FRA,Limited,RENEWAL,Web,19.99,USD,2/14/19,5/17/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,19,19,0,1,0,1,$19.99,458, $0.04 ,,
8764,ESP,Limited,RENEWAL,Web,19.99,USD,1/23/19,4/26/20,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,Yes,Yes,45,43,0,1,0,1,$19.99,459, $0.04 ,,
12796,ITA,Limited,RENEWAL,Web,19.99,USD,12/11/18,3/14/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,No,Yes,4,4,0,1,0,1,$19.99,459, $0.04 ,,
3505,ESP,Limited,RENEWAL,Web,19.99,USD,1/1/19,5/5/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,1,$19.99,490, $0.04 ,,
24733,ESC,Limited,RENEWAL,Web,19.99,USD,10/30/18,5/5/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,5,4,0,1,0,1,$19.99,553, $0.04 ,,
5691,FRA,Limited,RENEWAL,Web,19.99,USD,11/13/18,5/21/20,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,18,16,0,1,0,1,$19.99,555, $0.04 ,,
1619,JPN,Limited,RENEWAL,Web,19.99,USD,10/28/18,5/7/20,No,Yes,10/28/18,10/31/18,No,US/Canada,Consumer,App,No,Yes,3,3,0,1,0,1,$19.99,557, $0.04 ,,
12590,DEU,Limited,RENEWAL,Web,16.67,GBP,10/15/18,4/15/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,8,0,0,0,0,0.786705,$21.19,548, $0.04 ,,
33658,ITA,Limited,RENEWAL,Web,16.67,GBP,10/11/18,5/11/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,93,93,0,2,0,0.786705,$21.19,578, $0.04 ,,
27978,ITA,Limited,RENEWAL,Web,16.67,GBP,10/9/18,5/10/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,5,3,0,1,0,0.786705,$21.19,579, $0.04 ,,
33201,HEB,Limited,INITIAL_PURCHASE,Web,19.6,EUR,2/4/19,6/9/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,3,3,0,1,0,0.905187,$21.65,491, $0.04 ,,
25167,EBR,Limited,RENEWAL,Web,20,EUR,10/14/18,5/14/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,0.905187,$22.09,578, $0.04 ,,
37391,EBR,Limited,INITIAL_PURCHASE,Web,20.36,EUR,1/2/19,7/2/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$22.49,547, $0.04 ,,
39258,EBR,Limited,INITIAL_PURCHASE,Web,20.87,EUR,10/3/18,6/18/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$23.06,624, $0.04 ,,
4977,JPN,Limited,INITIAL_PURCHASE,Web,38.34,USD,11/14/18,5/14/21,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,9,0,0,0,0,1,$38.34,912, $0.04 ,,
4111,FAR,Limited,INITIAL_PURCHASE,Web,1,EUR,11/29/19,12/29/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,45,38,27,8,3,0.905187,$0.91,30, $0.03 ,,
11527,ESC,Limited,INITIAL_PURCHASE,Web,1,EUR,11/29/19,12/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
15182,TUR,Limited,INITIAL_PURCHASE,Web,1,EUR,11/30/19,12/30/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
20810,POL,Limited,INITIAL_PURCHASE,Web,1,EUR,11/16/19,12/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
24094,POR,Limited,INITIAL_PURCHASE,Web,1,EUR,11/29/19,12/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
24706,ESC,Limited,INITIAL_PURCHASE,Web,1,EUR,11/27/19,12/27/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
25889,ESC,Limited,INITIAL_PURCHASE,Web,1,EUR,11/16/19,12/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
26343,FRA,Limited,INITIAL_PURCHASE,Web,1,EUR,11/29/19,12/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
26595,EBR,Limited,INITIAL_PURCHASE,Web,1,EUR,11/16/19,12/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
31443,ITA,Limited,INITIAL_PURCHASE,Web,1,EUR,11/27/19,12/27/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
32993,POR,Limited,INITIAL_PURCHASE,Web,1,EUR,11/29/19,12/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
33580,FRA,Limited,INITIAL_PURCHASE,Web,1,EUR,11/29/19,12/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
36287,EBR,Limited,INITIAL_PURCHASE,Web,1,EUR,11/16/19,12/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
36565,NED,Limited,INITIAL_PURCHASE,Web,1,EUR,11/19/19,12/19/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
37457,FRA,Limited,INITIAL_PURCHASE,Web,1,EUR,11/16/19,12/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,30, $0.03 ,,
32917,ESC,Limited,INITIAL_PURCHASE,Web,1,EUR,11/17/19,12/18/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,31, $0.03 ,,
8694,RUS,Limited,INITIAL_PURCHASE,Web,1,EUR,3/28/20,5/1/20,No,Yes,3/28/20,3/31/20,No,Europe,Consumer,Web,Yes,Yes,20,17,2,4,1,0.905187,$0.91,34, $0.03 ,,
25785,ITA,Limited,INITIAL_PURCHASE,Web,1,EUR,11/29/19,1/2/20,No,Yes,11/29/19,12/2/19,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$0.91,34, $0.03 ,,
14371,EBR,Limited,INITIAL_PURCHASE,Web,8.65,GBP,10/7/18,12/10/19,No,Yes,10/7/18,10/10/18,Yes,Europe,Consumer,App,No,Yes,1,0,0,0,0,0.786705,$11.00,429, $0.03 ,,
20489,FRA,Limited,RENEWAL,Web,10.74,EUR,12/14/18,2/14/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,3,2,1,2,1,0.905187,$11.86,427, $0.03 ,,
24991,ITA,Limited,RENEWAL,Web,10.83,EUR,3/1/19,5/1/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,3,0,0,0,0,0.905187,$11.96,427, $0.03 ,,
39464,DEU,Limited,RENEWAL,Web,10.83,EUR,2/11/19,5/11/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,5,5,1,1,0.905187,$11.96,455, $0.03 ,,
33913,ESC,Limited,RENEWAL,Web,10.92,EUR,4/4/19,5/4/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,1,1,0,1,0,0.905187,$12.06,396, $0.03 ,,
5650,EBR,Limited,RENEWAL,Web,10.92,EUR,3/15/19,4/15/20,No,Yes,3/12/19,3/15/19,No,Europe,Consumer,App,No,Yes,3,0,0,0,0,0.905187,$12.06,397, $0.03 ,,
4671,ESC,Limited,RENEWAL,Web,10.92,EUR,1/20/19,3/20/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,37,37,0,2,0,0.905187,$12.06,425, $0.03 ,,
1188,EBR,Limited,RENEWAL,Web,10.92,EUR,2/17/19,5/17/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,20,20,0,2,0,0.905187,$12.06,455, $0.03 ,,
21952,ITA,Limited,RENEWAL,Web,10.92,EUR,2/4/19,5/4/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,5,0,0,0,0,0.905187,$12.06,455, $0.03 ,,
36415,ESC,Limited,RENEWAL,Web,10.92,EUR,2/11/19,5/11/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,15,13,0,1,0,0.905187,$12.06,455, $0.03 ,,
32062,ESC,Limited,RENEWAL,Web,9.76,GBP,12/1/18,4/3/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,8,4,0,1,0,0.786705,$12.41,489, $0.03 ,,
9138,EBR,Limited,RENEWAL,Web,10,GBP,11/4/18,11/5/19,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,34,0,0,0,0,0.786705,$12.71,366, $0.03 ,,
27709,DEU,Limited,RENEWAL,Web,10,GBP,3/28/19,3/28/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,43,43,15,3,1,0.786705,$12.71,366, $0.03 ,,
15396,POL,Limited,RENEWAL,Web,10,GBP,4/27/19,4/28/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,24,24,0,2,0,0.786705,$12.71,367, $0.03 ,,
10484,EBR,Limited,RENEWAL,Web,10,GBP,4/11/19,5/11/20,Yes,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,10,7,0,1,0,0.786705,$12.71,396, $0.03 ,,
13066,DEU,Limited,RENEWAL,Web,10,GBP,3/30/19,4/29/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,17,17,0,2,0,0.786705,$12.71,396, $0.03 ,,
31763,ITA,Limited,RENEWAL,Web,10,GBP,4/8/19,5/8/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,6,0,2,0,0.786705,$12.71,396, $0.03 ,,
21861,FRA,Limited,RENEWAL,Web,10,GBP,4/22/19,5/23/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,5,0,0,0,0,0.786705,$12.71,397, $0.03 ,,
18062,DEU,Limited,RENEWAL,Web,10,GBP,2/7/19,4/7/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,37,37,0,2,0,0.786705,$12.71,425, $0.03 ,,
27169,GRK,Limited,RENEWAL,Web,10,GBP,3/8/19,5/9/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,14,14,0,2,0,0.786705,$12.71,428, $0.03 ,,
33737,JPN,Limited,RENEWAL,Web,10,GBP,3/18/19,5/19/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,0.786705,$12.71,428, $0.03 ,,
36519,ARA,Limited,RENEWAL,Web,10,GBP,3/4/19,5/7/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,0.786705,$12.71,430, $0.03 ,,
14253,ESC,Limited,RENEWAL,Web,10,GBP,10/28/18,1/6/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,29,5,0,5,0,0.786705,$12.71,435, $0.03 ,,
5155,ARA,Limited,RENEWAL,Web,10,GBP,10/19/18,1/8/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,28,0,0,0,0,0.786705,$12.71,446, $0.03 ,,
3209,ESC,Limited,RENEWAL,Web,10,GBP,2/10/19,5/10/20,Yes,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,131,131,0,2,0,0.786705,$12.71,455, $0.03 ,,
12417,FRA,Limited,RENEWAL,Web,10,GBP,2/10/19,5/10/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,12,9,0,1,0,0.786705,$12.71,455, $0.03 ,,
34244,FRA,Limited,RENEWAL,Web,10,GBP,2/1/19,5/1/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,40,40,0,2,0,0.786705,$12.71,455, $0.03 ,,
18697,ESC,Limited,RENEWAL,Web,10,GBP,2/9/19,5/10/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,5,0,0,0,0,0.786705,$12.71,456, $0.03 ,,
31740,FRA,Limited,RENEWAL,Web,10,GBP,2/6/19,5/8/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,20,17,0,1,0,0.786705,$12.71,457, $0.03 ,,
4317,ESP,Limited,RENEWAL,Web,10.57,GBP,4/9/19,5/9/20,Yes,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,6,0,0,0,0,0.786705,$13.44,396, $0.03 ,,
25977,FRA,Limited,RENEWAL,Web,10.57,GBP,1/25/19,4/25/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,32,32,20,2,1,0.786705,$13.44,456, $0.03 ,,
31966,HEB,Limited,RENEWAL,Web,10.83,GBP,2/5/19,3/5/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,19,19,3,4,1,0.786705,$13.77,394, $0.03 ,,
11230,FAR,Limited,RENEWAL,Web,10.83,GBP,11/13/18,12/13/19,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,39,10,0,5,0,0.786705,$13.77,395, $0.03 ,,
38451,ESC,Limited,RENEWAL,Web,10.83,GBP,1/13/19,2/13/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,16,16,0,1,0,0.786705,$13.77,396, $0.03 ,,
24563,POR,Limited,RENEWAL,Web,10.83,GBP,3/24/19,4/24/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,78,78,0,2,0,0.786705,$13.77,397, $0.03 ,,
12849,ITA,Limited,RENEWAL,Web,10.83,GBP,2/24/19,4/24/20,Yes,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,6,0,0,0,0,0.786705,$13.77,425, $0.03 ,,
18280,ITA,Limited,RENEWAL,Web,10.83,GBP,1/4/19,3/4/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,13,12,2,2,1,0.786705,$13.77,425, $0.03 ,,
13,GLE,Limited,RENEWAL,Web,10.83,GBP,3/17/19,5/17/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,70,70,0,2,0,0.786705,$13.77,427, $0.03 ,,
8761,ESC,Limited,RENEWAL,Web,10.83,GBP,3/16/19,5/16/20,Yes,No,NULL,NULL,Yes,Europe,Other,Web,No,Yes,44,44,0,2,0,0.786705,$13.77,427, $0.03 ,,
13537,ESC,Limited,RENEWAL,Web,10.83,GBP,12/5/18,2/5/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,21,12,11,2,1,0.786705,$13.77,427, $0.03 ,,
23628,FRA,Limited,RENEWAL,Web,10.83,GBP,1/31/19,4/29/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,5,0,0,0,0,0.786705,$13.77,454, $0.03 ,,
19284,ESC,Limited,RENEWAL,Web,10.83,GBP,1/30/19,4/29/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,7,7,0,2,0,0.786705,$13.77,455, $0.03 ,,
32320,DEU,Limited,RENEWAL,Web,10.83,GBP,1/30/19,4/29/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,15,12,0,1,0,0.786705,$13.77,455, $0.03 ,,
37879,FRA,Limited,RENEWAL,Web,10.83,GBP,2/16/19,5/16/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,13,13,0,2,0,0.786705,$13.77,455, $0.03 ,,
3176,RUS,Limited,RENEWAL,Web,10.83,GBP,2/1/19,5/2/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,9,9,0,2,0,0.786705,$13.77,456, $0.03 ,,
8777,ESP,Limited,RENEWAL,Web,10.83,GBP,2/20/19,5/21/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,25,25,0,2,0,0.786705,$13.77,456, $0.03 ,,
36485,ESC,Limited,RENEWAL,Web,10.83,GBP,12/25/18,3/27/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,83,83,23,3,1,0.786705,$13.77,458, $0.03 ,,
29904,FRA,Limited,RENEWAL,Web,10.83,GBP,1/12/19,4/28/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,13,13,0,2,0,0.786705,$13.77,472, $0.03 ,,
34879,DEU,Limited,RENEWAL,Web,10.83,GBP,1/14/19,5/14/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,12,12,0,2,0,0.786705,$13.77,486, $0.03 ,,
36973,ARA,Limited,RENEWAL,Web,10.83,GBP,1/3/19,5/3/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,6,0,0,0,0,0.786705,$13.77,486, $0.03 ,,
171,ESC,Limited,RENEWAL,Web,10.83,GBP,1/16/19,5/17/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,9,8,8,2,2,0.786705,$13.77,487, $0.03 ,,
2611,ESC,Limited,RENEWAL,Web,10.83,GBP,1/12/19,5/15/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,5,2,0,1,0,0.786705,$13.77,489, $0.03 ,,
14936,ESP,Limited,RENEWAL,Web,10.83,GBP,12/5/18,5/5/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,57,57,0,2,0,0.786705,$13.77,517, $0.03 ,,
2421,DEU,Limited,RENEWAL,Web,10.83,GBP,11/26/18,4/28/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,6,0,0,0,0,0.786705,$13.77,519, $0.03 ,,
1354,RUS,Limited,RENEWAL,Web,10.83,GBP,11/23/18,4/27/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,122,122,27,2,1,0.786705,$13.77,521, $0.03 ,,
7204,DEU,Limited,RENEWAL,Web,10.83,GBP,11/23/18,4/27/20,Yes,No,NULL,NULL,Yes,Europe,Other,App,Yes,Yes,29,17,3,3,1,0.786705,$13.77,521, $0.03 ,,
20966,ESC,Limited,RENEWAL,Web,10.83,GBP,11/16/18,5/17/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,9,7,1,2,1,0.786705,$13.77,548, $0.03 ,,
21870,FRA,Limited,RENEWAL,Web,10.83,GBP,11/18/18,5/20/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,39,39,24,2,1,0.786705,$13.77,549, $0.03 ,,
2589,ITA,Limited,INITIAL_PURCHASE,Web,11.04,GBP,12/31/18,2/19/20,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$14.03,415, $0.03 ,,
